Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3U4isOIWM3VvDubwSI3y7a,"All of Me","Love In The Future (Expanded Edition)","John Legend",2013-08-30,269556,86,false,1280011281,2014-08-07T23:38:03Z,"soft pop,neo soul","G.O.O.D. Music/Columbia",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4
spotify:track:5I9Py57H8vqanuNhUVcLHN,"Applause","Applause","Lady Gaga",2013-08-12,212493,0,false,1280011281,2014-08-07T23:38:18Z,"art pop,pop","Universal Music Group",0.667,0.771,7,-4.269,0,0.052,0.0299,0.00000116,0.0998,0.688,139.951,4
spotify:track:7iT98FhZ7BAE8xdCxBlw55,"Take Me Home (feat. Bebe Rexha)","Take Me Home (feat. Bebe Rexha)","Cash Cash;Bebe Rexha",2013-07-16,206320,41,false,1280011281,2014-08-17T00:20:12Z,"edm","Big Beat Records/Atlantic",0.571,0.903,7,-2.184,1,0.214,0.0615,0.00000123,0.186,0.477,127.951,4
spotify:track:5x9VIW2fS21JMswOt6AORI,"Classic","Classic","MKTO",2013-06-20,175333,0,false,1280011281,2014-08-17T00:20:16Z,"","Columbia/M2V",0.713,0.781,1,-4.859,1,0.121,0.0353,0,0.155,0.8,102.078,4
spotify:track:57MOpbjOIoWMZnstWOtfm6,"Don't Stop","5 Seconds Of Summer","5 Seconds of Summer",2014-06-27,169935,54,false,1280011281,2014-08-17T00:20:20Z,"","Capitol",0.571,0.957,8,-3.468,1,0.0633,0.00209,0.000015,0.0425,0.892,149.946,4
spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,"Shower","Shower","Becky G",2014-04-23,206166,78,false,1280011281,2014-08-17T00:20:49Z,"reggaeton,latin","Kemosabe Records/RCA Records",0.699,0.529,2,-7.548,1,0.0487,0.0317,0.0000359,0.285,0.121,119.987,4
spotify:track:6mnjcTmK8TewHfyOp3fC9C,"Die Young","Warrior (Deluxe Version)","Kesha",2012-11-30,211920,3,false,1280011281,2014-08-17T00:21:22Z,"","Kemosabe Records/RCA Records",0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,4
spotify:track:5SMYN4lHZduUD8SQ0TEHj2,"Ten Feet Tall","Ten Feet Tall","AFROJACK;WRABEL",2014-01-01,233353,0,false,1280011281,2014-08-17T00:21:44Z,"edm,big room","Def Jam Recordings",0.525,0.86,0,-3.429,1,0.0639,0.0356,0,0.14,0.346,127.021,4
spotify:track:02ILwrgX3DDx9mclP2EI41,"I'm Ready","I'm Ready - EP","AJR",2014-03-25,227311,0,false,1280011281,2014-08-17T00:22:04Z,"","AJR Productions/Warner Records",0.628,0.867,9,-3.555,1,0.0913,0.0108,0,0.308,0.597,78.043,4
spotify:track:3xSp2wM7K4wrjZivuCRwox,"Really Don't Care","Demi","Demi Lovato;Cher Lloyd",2013-01-01,201600,50,false,1280011281,2014-08-17T00:22:07Z,"","Hollywood Records",0.706,0.728,7,-3.602,1,0.0852,0.123,0,0.185,0.851,121.017,4
spotify:track:2TcWStwLjVuB3MW6bogsuN,"She Looks So Perfect","She Looks So Perfect","5 Seconds of Summer",2014-04-01,202496,0,false,1280011281,2014-08-17T00:22:14Z,"","Capitol Records Ltd.",0.493,0.963,1,-3.703,0,0.135,0.000636,0,0.352,0.429,160.026,4
spotify:track:3VZQshi4COChhXaz7cLP02,"I Love It (feat. Charli XCX)","I Love It (feat. Charli XCX)","Icona Pop;Charli xcx",2012-06-19,155337,67,true,1280011281,2014-08-17T00:22:16Z,"hyperpop,art pop","Big Beat Records/Atlantic",0.714,0.905,8,-2.663,1,0.0289,0.00855,0.0000255,0.146,0.838,125.927,4
spotify:track:5KpBYmEiClvljtwbjEhIJq,"Don't Say Goodnight","Don't Say Goodnight","Hot Chelle Rae",2014-02-08,211813,41,false,1280011281,2014-08-17T00:22:26Z,"","RCA Records Label",0.599,0.791,10,-4.975,1,0.0585,0.0064,0,0.0924,0.574,92.862,4
spotify:track:3c6iYsAsYUxfCpCq80cBJX,"Nintendo","Nintendo","Todd Carey",2014-04-16,178653,12,false,1280011281,2014-09-21T17:47:36Z,"acoustic pop","Inspiration Factory aka Todd Carey",0.716,0.929,0,-3.302,1,0.136,0.239,0,0.147,0.678,124.937,4
spotify:track:7m4HUtdXRUHEitLIqbVWxf,"Ready to Go (Get Me Out of My Mind)","Vices & Virtues","Panic! At The Disco",2011-03-18,217026,53,false,1280011281,2014-10-04T14:43:22Z,"emo","Decaydance/Fueled By Ramen",0.57,0.922,0,-5.433,1,0.0424,0.000463,0.000188,0.363,0.32,135.01,4
spotify:track:3vMCg20dt8lUiPozDINUBf,"Animals","V (Deluxe)","Maroon 5",2014-09-02,231013,1,false,1280011281,2014-10-10T23:44:16Z,"pop","222 Records/Interscope Records",0.459,0.741,4,-6.43,0,0.0495,0.000189,0,0.481,0.344,189.879,4
spotify:track:1K66si1ZELsRZzg7m7mcps,"Shut Up and Dance","Shut Up and Dance","WALK THE MOON",2014-09-10,197720,1,false,1280011281,2014-10-24T03:15:44Z,"","RCA Records Label",0.579,0.88,1,-3.154,1,0.0633,0.00607,0.00000116,0.268,0.632,128.047,4
spotify:track:48bo7uexDvAThcRDvEB2W7,"Simple Song","Port Of Morrow","The Shins;James Mercer",2012-03-19,255403,58,false,1280011281,2014-11-03T22:26:36Z,"indie,indie pop","Aural Apothecary/Columbia",0.546,0.878,7,-5.137,1,0.0525,0.0133,0,0.135,0.35,119.945,4
spotify:track:0uJ2ctbuVxIQRsiOjViES1,"Marry the Night (Glee Cast Version) (feat. Adam Lambert)","Playlist: The Very Best Of Adam Lambert","Glee Cast;Adam Lambert",2014-05-27,220493,13,false,1280011281,2014-11-04T23:13:47Z,"","RCA/Legacy",0.491,0.914,9,-6.216,0,0.0537,0.000333,0.00000885,0.19,0.361,132.978,4
spotify:track:1FCQEg7wOK9IIBuxx63krr,"And We Danced (feat. Ziggy Stardust)","The Unplanned Mixtape","Macklemore",2010-01-05,246213,61,false,1280011281,2014-11-09T20:35:09Z,"","Macklemore",0.758,0.677,5,-6.598,1,0.0782,0.456,0,0.0954,0.713,124.998,4
spotify:track:74fpNVAJrKGQuqHETi4WSt,"Tennis Court","Pure Heroine","Lorde",2013-09-27,198907,70,true,1280011281,2014-11-17T15:08:10Z,"","Universal Music New Zealand Limited",0.764,0.567,0,-8.585,1,0.0609,0.0126,0.0000908,0.257,0.426,89.991,4
spotify:track:3S1tTwSKIZgf4QGltFyCxM,"Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack","The Hunger Games: Catching Fire (Original Motion Picture Soundtrack / Deluxe Version)","Lorde",2013-01-01,155586,65,false,1280011281,2014-11-25T16:00:53Z,"","Hunger Games 2/Catching Fire",0.575,0.571,11,-9.291,0,0.101,0.597,0.000159,0.108,0.0614,110.993,4
spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II","Gym Class Heroes;Adam Levine",2011-11-11,210960,84,false,1280011281,2014-12-15T00:50:47Z,"","Decaydance/Fueled By Ramen",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
spotify:track:77ZdAoTHYoF6Umo76HFD4m,"The Fighter","The Papercut Chronicles II","Gym Class Heroes;Ryan Tedder",2011-11-11,228533,60,false,1280011281,2014-12-15T00:50:59Z,"","Decaydance/Fueled By Ramen",0.592,0.926,7,-3.469,1,0.126,0.0775,0,0.187,0.432,99.018,4
spotify:track:1X1DWw2pcNZ8zSub3uhlNz,"Hall of Fame (feat. will.i.am)","#3","The Script;will.i.am",2012-10-09,202530,69,false,1280011281,2014-12-15T00:51:12Z,"","Epic/Phonogenic",0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,4
spotify:track:4IACOiO4fczuCkYFdYxDGu,"Six Degrees of Separation","#3","The Script",2012-10-09,232261,42,true,1280011281,2014-12-15T00:51:14Z,"","Epic/Phonogenic",0.517,0.828,4,-4.223,1,0.0493,0.156,0,0.901,0.516,147.956,4
spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,"Waves - Robin Schulz Radio Edit","Waves (Robin Schulz Radio Edit)","Mr. Probz;Robin Schulz",2014-02-07,208133,7,false,1280011281,2014-12-28T14:20:50Z,"tropical house","Left Lane Recordings",0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,4
spotify:track:6t6oULCRS6hnI7rm0h5gwl,"Some Nights","Some Nights","fun.",2012-02-21,277040,69,true,1280011281,2015-01-25T19:03:59Z,"","Fueled By Ramen",0.672,0.738,0,-7.045,1,0.0506,0.0178,0.0000675,0.0927,0.392,107.938,4
spotify:track:7a86XRg84qjasly9f6bPSD,"We Are Young (feat. Janelle Monáe)","Some Nights","fun.;Janelle Monáe",2012-02-21,250626,76,false,1280011281,2015-01-25T19:04:06Z,"alternative r&b","Fueled By Ramen",0.378,0.638,10,-5.576,1,0.075,0.02,0.0000766,0.0849,0.735,184.086,4
spotify:track:7gpy7sfWPNuOKmUNs3XQYE,"Carry On","Some Nights","fun.",2012-02-21,278373,61,false,1280011281,2015-01-25T19:04:12Z,"","Fueled By Ramen",0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,5
spotify:track:7dS5EaCoMnN7DzlpT6aRn2,"Take Me To Church","Hozier (Deluxe)","Hozier",2014-05-20,241688,0,false,1280011281,2015-01-25T19:10:05Z,"","Universal Music Ltd.",0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4
spotify:track:0yhPEz5KxlDwckGJaMlZqM,"Centuries","American Beauty/American Psycho","Fall Out Boy",2015-01-16,228360,4,false,1280011281,2015-01-25T19:10:12Z,"emo,pop punk","Universal Music Group",0.383,0.861,4,-2.816,0,0.0777,0.0038,0,0.11,0.48,176.084,4
spotify:track:6gj08XDlv9Duc2fPOxUmVD,"Lips Are Movin","Title (Deluxe)","Meghan Trainor",2015-01-12,182114,65,false,1280011281,2015-01-25T19:10:18Z,"","Epic",0.775,0.825,7,-5.402,1,0.0464,0.0506,0.00000103,0.111,0.95,139.091,4
spotify:track:13P5rwmk2EsoFRIz9UCeh9,"Cool Kids","Talking Dreams (Deluxe Edition)","Echosmith",2013-10-04,237626,73,false,1280011281,2015-01-25T19:10:51Z,"","Warner Records",0.719,0.671,8,-6.279,1,0.0336,0.0372,0.00000821,0.12,0.786,130.027,4
spotify:track:3bfqkspKABT4pPicm6wC9F,"Ass Back Home (feat. Neon Hitch)","The Papercut Chronicles II","Gym Class Heroes;Neon Hitch",2011-11-11,222213,65,true,1280011281,2015-03-12T13:23:43Z,"","Decaydance/Fueled By Ramen",0.716,0.838,10,-4.289,1,0.0513,0.134,0,0.148,0.646,130.034,4
spotify:track:6lV2MSQmRIkycDScNtrBXO,"Airplanes (feat. Hayley Williams of Paramore)","B.o.B Presents: The Adventures of Bobby Ray","B.o.B;Hayley Williams",2010-04-27,180480,79,true,1280011281,2015-03-12T13:23:56Z,"art pop","Rebel Rock/Grand Hustle/Atlantic",0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,4
spotify:track:2PtBhfoPZ6VYtXkrE5FrCH,"Reflections","Our Own House","MisterWives",2015-02-24,186440,57,false,1280011281,2015-04-03T14:34:35Z,"","Photo Finish / Republic Records",0.683,0.675,2,-5.461,1,0.0292,0.0223,0.0187,0.101,0.6,111.008,4
spotify:track:5PUawWFG1oIS2NwEcyHaCr,"Uma Thurman","American Beauty/American Psycho","Fall Out Boy",2015-01-16,211573,70,false,1280011281,2015-04-05T13:49:03Z,"emo,pop punk","Island Records",0.623,0.961,4,-2.616,0,0.0869,0.102,0.000171,0.264,0.668,149.963,4
spotify:track:7s0lDK7y3XLmI7tcsRAbW0,"My Songs Know What You Did In The Dark (Light Em Up)","Save Rock And Roll","Fall Out Boy",2013-04-12,186826,63,false,1280011281,2015-04-05T13:49:09Z,"emo,pop punk","Island Records",0.557,0.924,9,-4.341,0,0.064,0.0271,0.00000332,0.537,0.566,151.988,4
spotify:track:3Te8uLyit6X3ncNW8Fp3K2,"Immortals","American Beauty/American Psycho","Fall Out Boy",2015-01-16,189386,78,false,1280011281,2015-04-05T13:49:18Z,"emo,pop punk","Island Records",0.616,0.868,2,-3.606,1,0.0699,0.00131,0.00000154,0.671,0.475,108.016,4
spotify:track:1vrjcPplEuenckUzGGp2UR,"Fourth Of July","American Beauty/American Psycho","Fall Out Boy",2015-01-16,224360,60,false,1280011281,2015-04-05T13:49:24Z,"emo,pop punk","Island Records",0.481,0.974,4,-3.388,0,0.136,0.139,0.00998,0.406,0.516,79.964,4
spotify:track:3e0yTP5trHBBVvV32jwXqF,"Anna Sun","Walk The Moon","WALK THE MOON",2012-06-19,321280,59,false,1280011281,2015-04-08T14:32:57Z,"","RCA Records Label",0.472,0.844,10,-6.578,1,0.054,0.00173,0,0.24,0.34,140.034,4
spotify:track:76EeScTnI2sCjDY0SfEoSb,"Work This Body","TALKING IS HARD","WALK THE MOON",2014-12-02,177626,55,false,1280011281,2015-04-08T14:33:01Z,"","RCA Records Label",0.421,0.831,4,-5.128,1,0.106,0.0283,0,0.464,0.488,134.184,4
spotify:track:7wqSzGeodspE3V6RBD5W8L,"See You Again (feat. Charlie Puth)","See You Again (feat. Charlie Puth)","Wiz Khalifa;Charlie Puth",2015-03-10,229525,2,false,1280011281,2015-04-12T13:59:08Z,"rap,soft pop,pop","Atlantic Records",0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,4
spotify:track:5eWgDlp3k6Tb5RD8690s6I,"Sugar","V (Deluxe)","Maroon 5",2014-09-02,235493,1,true,1280011281,2015-04-12T13:59:18Z,"pop","222 Records/Interscope Records",0.744,0.783,1,-7.077,1,0.0337,0.0553,0,0.086,0.885,120.042,4
spotify:track:3cU2wBxuV6nFiuf6PJZNlC,"Dear Future Husband","Title (Deluxe)","Meghan Trainor",2015-01-12,184214,69,false,1280011281,2015-05-02T19:00:09Z,"","Epic",0.655,0.782,1,-4.789,1,0.185,0.375,0,0.317,0.832,79.427,4
spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,"Photograph","x (Deluxe Edition)","Ed Sheeran",2014-06-21,258986,87,false,1280011281,2015-05-20T17:54:13Z,"soft pop","Atlantic Records UK",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4
spotify:track:7pqgMEKsDMOHUdFQ7n0N9K,"Dangerous (feat. Sam Martin)","Listen","David Guetta;Sam Martin",2014-11-10,203641,70,false,1280011281,2015-05-25T18:13:54Z,"edm","Parlophone (France)",0.466,0.747,4,-4.838,0,0.0795,0.417,0.00000976,0.107,0.43,92.161,4
spotify:track:5tjrH5xrpkgKgYd8zQgU8X,"Stolen Dance","Stolen Dance","Milky Chance",2014-05-01,311333,0,false,1280011281,2015-06-03T14:31:20Z,"","Republic Records",0.879,0.574,11,-8.794,1,0.037,0.405,0.00015,0.0913,0.682,114.001,4
spotify:track:3WKg25vrbjJlkhsgl2W4p3,"Bright","Talking Dreams (Deluxe Edition)","Echosmith",2013-10-04,220626,56,false,1280011281,2015-06-03T14:36:10Z,"","Warner Records",0.646,0.431,6,-8.517,1,0.0262,0.637,0.00000699,0.113,0.292,90.034,4
spotify:track:3Z2sglqDj1rDRMF5x0Sz2R,"3005","Because The Internet","Childish Gambino",2013-01-01,234213,1,true,1280011281,2015-06-09T13:19:56Z,"","Glassnote Entertainment Group LLC",0.473,0.461,6,-6.474,0,0.333,0.149,0,0.0973,0.615,165.985,4
spotify:track:21Go4aMyLGP40ANI3TU0Fn,"Geronimo","Geronimo","Sheppard",2014-01-01,218227,2,false,1280011281,2015-06-09T13:23:03Z,"","Republic Records",0.708,0.779,7,-6.28,1,0.0787,0.421,0.00176,0.115,0.46,142.012,4
spotify:track:5Iy2Jj87Ha0C0IBlNE1I4y,"The Days","The Days / Nights","Avicii",2014-01-01,278480,66,false,1280011281,2015-06-16T14:44:48Z,"edm","Pophouse Entertainment Group",0.59,0.724,0,-3.278,1,0.0439,0.04,0.0000407,0.142,0.526,127.059,4
spotify:track:2qKN1W3bmEBCFPGxRShij9,"Angel in Blue Jeans","Bulletproof Picasso","Train",2014-09-10,205973,0,false,1280011281,2015-06-16T14:47:54Z,"soft pop","Columbia",0.61,0.817,0,-4.775,1,0.0331,0.0151,0.00000909,0.0998,0.688,115.036,4
spotify:track:2GPaAr882x4ZteZnxywolL,"Arrows (feat. Macklemore & Ryan Lewis)","Arrows (feat. Macklemore & Ryan Lewis)","Fences;Macklemore;Ryan Lewis",2014-07-29,235557,36,true,1280011281,2015-06-16T17:21:44Z,"","Elektra (NEK)",0.679,0.694,7,-3.866,1,0.0483,0.256,0,0.213,0.36,129.995,4
spotify:track:37sINbJZcFdHFAsVNsPq1i,"Superheroes","No Sound Without Silence","The Script",2014-09-15,245466,77,false,1280011281,2015-06-24T17:46:27Z,"","Columbia",0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,4
spotify:track:6GRDI9suQHikFP6euIXnpq,"Hero","Loma Vista","Family of the Year",2012-07-10,190280,0,false,1280011281,2015-07-01T11:52:00Z,"","Nettwerk Records",0.341,0.539,5,-5.76,1,0.0265,0.213,0.0000644,0.109,0.267,174.564,4
spotify:track:0ct6r3EGTcMLPtrXHDvVjc,"The Nights","The Days / Nights","Avicii",2014-01-01,176658,84,false,1280011281,2015-07-15T15:05:34Z,"edm","Pophouse Entertainment Group",0.527,0.835,6,-5.298,1,0.0433,0.0166,0,0.249,0.654,125.983,4
spotify:track:7dcY4CBryPO12Z7b5jzHI4,"We Are Done","We Are Done","Hyper Records",2014-08-06,216581,0,false,1280011281,2015-07-17T13:39:49Z,"","IndiGoBoom",0.749,0.619,6,-8.065,0,0.0554,0.284,0.0000748,0.0931,0.607,121.101,4
spotify:track:0efT4YKQLQx2YHbp6vgRX8,"Someone New","Hozier","Hozier",2014-10-07,222813,56,false,1280011281,2015-09-12T12:25:50Z,"","Columbia",0.446,0.533,7,-5.955,1,0.046,0.427,0.00000326,0.332,0.58,183.81,4
spotify:track:15DrrIod12Tc2IoMaHiwlQ,"I Bet My Life","Smoke + Mirrors","Imagine Dragons",2014-09-18,192706,60,false,1280011281,2015-11-13T21:40:40Z,"","Kid Ina Korner / Interscope",0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,4
spotify:track:3zkWCteF82vJwv0hRLba76,"Stitches","Handwritten","Shawn Mendes",2015-04-14,206880,6,false,1280011281,2015-11-13T21:41:38Z,"","Island Records",0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,4
spotify:track:0fYVliAYKHuPmECRs1pbRf,"Renegades","VHS","X Ambassadors",2015-06-30,195200,77,false,1280011281,2015-11-13T21:50:08Z,"","Kid Ina Korner / Interscope",0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4
spotify:track:7rVrQF43tH4mI0542hijUC,"Levels","Levels","Nick Jonas",2015-08-21,167706,0,false,1280011281,2015-11-23T15:24:37Z,"","Universal Music Group",0.711,0.659,6,-4.75,1,0.267,0.0528,0,0.274,0.699,102.139,4
spotify:track:0ENSn4fwAbCGeFGVUbXEU3,"Hello","Hello","Adele",2015-10-23,295493,0,false,1280011281,2015-11-23T15:24:47Z,"soft pop","XL Recordings/Columbia",0.481,0.451,5,-6.095,0,0.0347,0.336,0,0.0872,0.289,157.966,4
spotify:track:2Y48Q7HryWdPJZypJotjlJ,"The Boys of Fall","Hemingway's Whiskey","Kenny Chesney",2010-09-28,391853,52,false,1280011281,2015-11-23T17:04:12Z,"country","BNA Records Label",0.503,0.648,7,-6.243,1,0.027,0.227,0.00124,0.378,0.39,147.942,4
spotify:track:1ceiWukdMtlzOFhiAMluOj,"California King Bed","Loud","Rihanna",2010-11-16,251600,37,false,1280011281,2015-11-23T17:12:57Z,"","Def Jam Recordings",0.474,0.576,7,-3.979,1,0.0342,0.219,0,0.121,0.32,169.898,4
spotify:track:0xFomAiFsu5qCnLM0hu0UR,"Popular Song","Popular Song","MIKA;Ariana Grande;Jason Nevins",2012-01-01,200613,57,false,1280011281,2015-11-23T18:34:37Z,"pop","Casablanca Records/Island UK",0.644,0.84,8,-4.808,1,0.0418,0.162,0,0.0599,0.841,99.036,4
spotify:track:2uEJanMvnA1dXgX1ASnPQm,"One Call Away","One Call Away","Charlie Puth",2015-08-21,192075,53,false,1280011281,2016-03-08T17:32:03Z,"soft pop,pop","Artist Partner",0.665,0.62,1,-5.43,1,0.035,0.417,0,0.113,0.451,91.008,4
spotify:track:2mCF8L0brIs88eH6Kf2h9p,"Fast Car","Fast Car","Jonas Blue;Dakota",2015-12-04,212424,68,false,1280011281,2016-03-08T17:32:09Z,"tropical house","Positiva",0.644,0.57,9,-6.994,1,0.052,0.484,0,0.299,0.527,113.945,4
spotify:track:2vDT1uU6hZgdp3PbWGr0Xy,"7 Years","7 Years","Lukas Graham",2015-10-22,237300,0,false,1280011281,2016-03-12T06:02:10Z,"dansk pop","Warner Bros.",0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
spotify:track:6jMlxmzDVzsj3w7rEWgZDJ,"Victorious","Victorious","Panic! At The Disco",2015-09-29,178541,33,false,1280011281,2016-03-12T06:10:01Z,"emo","Decaydance/Fueled By Ramen",0.575,0.86,8,-4.539,1,0.0457,0.0018,0,0.416,0.692,110.003,4
spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,"Roses","Roses","The Chainsmokers;ROZES",2015-06-16,226738,82,false,1280011281,2016-03-12T06:16:26Z,"","Disruptor Records/Columbia",0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4
spotify:track:2Aa1wE8ofs2tu59TOQrZKW,"Cake By The Ocean","SWAAY","DNCE",2015-10-23,218440,2,true,1280011281,2016-03-12T06:16:29Z,"","Universal Music Group",0.774,0.765,4,-5.503,0,0.0517,0.156,0,0.0523,0.908,119.018,4
spotify:track:4MFCXniy7I8tj0GXtf3wgC,"Adventure of a Lifetime","Adventure of a Lifetime","Coldplay",2015-11-06,263786,56,false,1280011281,2016-03-12T06:20:18Z,"","Parlophone UK",0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4
spotify:track:00h6syYCxPKVsInPHXhdZ1,"Sarah Smiles","Vices & Virtues","Panic! At The Disco",2011-03-18,213320,56,false,1280011281,2016-03-12T06:46:17Z,"emo","Decaydance/Fueled By Ramen",0.332,0.837,5,-3.437,1,0.038,0.000324,0,0.164,0.551,171.341,4
spotify:track:5rLi8B8qgk6qThwRnKHW2P,"The Ballad of Mona Lisa","Vices & Virtues","Panic! At The Disco",2011-03-18,226680,69,false,1280011281,2016-03-12T06:46:23Z,"emo","Decaydance/Fueled By Ramen",0.436,0.893,9,-4.18,0,0.0556,0.000362,0,0.103,0.0794,124.113,4
spotify:track:6TzJLISIitIzn1WtjDY0Op,"Hallelujah","Death of a Bachelor","Panic! At The Disco",2016-01-15,180626,56,false,1280011281,2016-03-12T06:46:37Z,"emo","Decaydance/Fueled By Ramen",0.578,0.886,11,-4.348,1,0.0633,0.011,0,0.143,0.615,80.008,4
spotify:track:3px2rAPu74ltbkf9eZsZ8h,"Emperor's New Clothes","Death of a Bachelor","Panic! At The Disco",2016-01-15,158666,68,false,1280011281,2016-03-12T06:46:40Z,"emo","Decaydance/Fueled By Ramen",0.562,0.904,1,-4.947,1,0.0807,0.00302,0,0.0433,0.651,94.481,4
spotify:track:46Kcradxrva9Dny4lHU1b3,"Miss Jackson (feat. LOLO)","Too Weird to Live, Too Rare to Die!","Panic! At The Disco;LOLO",2013-10-04,192053,63,false,1280011281,2016-03-12T06:46:46Z,"emo","Decaydance/Fueled By Ramen",0.642,0.873,2,-5.821,1,0.0551,0.00394,0,0.175,0.662,82.002,4
spotify:track:0Rm2G83ELwkuEgpHlJcBPn,"Can't Help Falling in Love","Can't Help Falling in Love","Haley Reinhart",2015-10-09,173500,0,false,1280011281,2016-03-24T16:43:45Z,"","ole",0.406,0.0307,0,-17.636,1,0.04,0.951,0,0.0984,0.245,136.716,4
spotify:track:0poxIvI8mH3TZcGp4T7BWs,"Let Your Heart Hold Fast","Fort Atlantic","Fort Atlantic",2012-05-29,226880,0,false,1280011281,2016-03-29T16:37:11Z,"","Dualtone Music Group, Inc.",0.471,0.462,5,-7.579,1,0.0281,0.151,0.000251,0.153,0.469,134.007,4
spotify:track:4o0NjemqhmsYLIMwlcosvW,"The Funeral","Everything All The Time","Band of Horses",2006-03-21,321146,1,false,1280011281,2016-03-29T16:38:34Z,"","Sub Pop",0.316,0.769,0,-5.283,0,0.0422,0.0142,0,0.0928,0.127,122.507,4
spotify:track:7HzCxalzzYQOFb9a7Xs3j6,"I Took A Pill In Ibiza - Seeb Remix","The Truth (Remixes)","Mike Posner",2015-12-18,198760,0,true,1280011281,2016-04-23T02:28:26Z,"","Universal Music Group",0.678,0.783,7,-4.672,0,0.0828,0.0331,0.0000151,0.134,0.679,102,4
spotify:track:6Knv6wdA0luoMUuuoYi2i1,"My House","My House","Flo Rida",2015-04-07,192190,77,false,1280011281,2016-04-23T02:31:26Z,"","Poe Boy/Atlantic",0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
spotify:track:5EQ9yEra0SzVd673ZfKT4C,"Brand New","Brand New","Ben Rector",2015-08-28,243933,0,false,1280011281,2016-05-06T15:21:04Z,"","APTLY NAMED RECORDINGS, LLC",0.553,0.936,9,-5.015,1,0.11,0.00338,0.00000135,0.102,0.412,144.884,4
spotify:track:2dyyOwe0KxTZTJjjXDeLmU,"Feelings","V","Maroon 5",2014-09-02,194773,55,true,1280011281,2016-05-09T13:46:43Z,"pop","Interscope Records*",0.693,0.727,10,-5.364,0,0.0749,0.00365,0,0.0576,0.746,121.937,4
spotify:track:1lgN0A2Vki2FTON5PYq42m,"Warriors","Smoke + Mirrors (Deluxe)","Imagine Dragons",2015-10-16,170066,65,false,1280011281,2016-05-16T14:40:24Z,"","Kid Ina Korner / Interscope",0.372,0.851,4,-6.238,0,0.0661,0.0964,0.00288,0.238,0.307,78.094,4
spotify:track:4h0zU3O9R5xzuTmNO7dNDU,"Lost Boy","Lost Boy","Ruth B.",2015-08-21,275280,65,false,1280011281,2016-06-02T13:52:10Z,"","Columbia",0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,4
spotify:track:0PGLRTN0X6DrXh645WJCIY,"I Really Like You","Emotion","Carly Rae Jepsen",2015-08-21,204773,0,false,1280011281,2016-06-28T15:15:46Z,"","Silent Records IGA",0.622,0.808,5,-4.701,1,0.0418,0.00543,0.0000563,0.215,0.599,122.121,4
spotify:track:2zFF6jG5hQArbzcXz3KUWk,"Cool for the Summer","Confident (Deluxe Edition)","Demi Lovato",2015-10-16,214739,60,true,1280011281,2016-06-28T15:16:43Z,"","Hollywood Records",0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,4
spotify:track:5vTPxzm4h2bY9rYyVrGEU5,"Really Don't Care","Demi","Demi Lovato;Cher Lloyd",2013-01-01,201600,69,false,1280011281,2016-06-28T15:16:49Z,"","Hollywood Records",0.706,0.728,7,-3.602,1,0.0852,0.123,0,0.185,0.851,121.017,4
